2020-08-03 10:37:01.150 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: saveUsingDELETE_2
2020-08-03 10:37:01.151 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: saveUsingOPTIONS_2
2020-08-03 10:37:01.173 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: saveUsingTRACE_2
2020-08-03 10:37:01.177 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: selectUsingGET_1
2020-08-03 10:37:01.193 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: selectUsingHEAD_1
2020-08-03 10:37:01.198 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: selectUsingPOST_1
2020-08-03 10:37:01.199 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: selectUsingPUT_1
2020-08-03 10:37:01.200 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: selectUsingPATCH_1
2020-08-03 10:37:01.201 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: selectUsingDELETE_1
2020-08-03 10:37:01.202 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: selectUsingOPTIONS_1
2020-08-03 10:37:01.202 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: selectUsingTRACE_1
2020-08-03 10:37:01.204 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: updateUsingGET_2
2020-08-03 10:37:01.205 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: updateUsingHEAD_2
2020-08-03 10:37:01.206 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: updateUsingPOST_2
2020-08-03 10:37:01.206 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator(CachingOperationNameGenerator.java 40)  - Generating unique operation named: updateUsingPUT_2
